InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
645010,2023-07-05,418,tiles,50,100,50,1,00324,India
159333,2023-07-06,401,couch,15000,25000,10000,1,00325,India
159333,2023-07-06,403,tube light,450,600,150,1,00325,India
159333,2023-07-06,407,bedsheet,500,1000,500,1,00325,India
698599,2023-07-06,405,carpet,2000,4000,2000,1,00326,India
698599,2023-07-06,407,bedsheet,500,1000,500,1,00326,India
698599,2023-07-06,417,door knob,200,400,200,1,00326,India
698599,2023-07-06,409,shelf,500,1000,500,1,00326,India
552747,2023-07-06,403,tube light,450,600,150,1,00327,India
552747,2023-07-06,405,carpet,2000,4000,2000,1,00327,India
959374,2023-07-06,414,chair,1000,2000,1000,1,00328,India
959374,2023-07-06,419,paint,2000,4000,2000,1,00328,India
491046,2023-07-07,415,yard chair,1500,3000,1500,1,00329,India
491046,2023-07-07,410,curtain,1000,2000,1000,1,00329,India
924253,2023-07-08,403,tube light,450,600,150,1,00330,India
924253,2023-07-08,404,queen bed,29000,45000,16000,1,00330,India
924253,2023-07-08,417,door knob,200,400,200,1,00330,India
924253,2023-07-08,412,area rug,3000,6000,3000,1,00330,India
924253,2023-07-08,413,dining table,20000,40000,20000,1,00330,India
384719,2023-07-08,411,side table,1500,3000,1500,1,00331,India
384719,2023-07-08,401,couch,15000,25000,10000,1,00331,India
958719,2023-07-09,402,lamp,500,750,250,1,00332,India
656928,2023-07-09,406,pillow,200,400,200,1,00333,India
656928,2023-07-09,418,tiles,50,100,50,1,00333,India
656928,2023-07-09,415,yard chair,1500,3000,1500,1,00333,India
388229,2023-07-10,415,yard chair,1500,3000,1500,1,00334,India
388229,2023-07-10,418,tiles,50,100,50,1,00334,India
388229,2023-07-10,419,paint,2000,4000,2000,1,00334,India
388229,2023-07-10,416,door,5000,10000,5000,1,00334,India
629957,2023-07-11,405,carpet,2000,4000,2000,1,00335,India
629957,2023-07-11,417,door knob,200,400,200,1,00335,India
907522,2023-07-11,419,paint,2000,4000,2000,1,00336,India
713829,2023-07-11,415,yard chair,1500,3000,1500,1,00337,India
713829,2023-07-11,414,chair,1000,2000,1000,1,00337,India
713829,2023-07-11,406,pillow,200,400,200,1,00337,India
713829,2023-07-11,416,door,5000,10000,5000,1,00337,India
445534,2023-07-11,409,shelf,500,1000,500,1,00338,India
924449,2023-07-11,416,door,5000,10000,5000,1,00339,India
924449,2023-07-11,405,carpet,2000,4000,2000,1,00339,India
636573,2023-07-12,406,pillow,200,400,200,1,00340,India
636573,2023-07-12,417,door knob,200,400,200,1,00340,India
636573,2023-07-12,410,curtain,1000,2000,1000,1,00340,India
971377,2023-07-13,416,door,5000,10000,5000,1,00341,India
971377,2023-07-13,404,queen bed,29000,45000,16000,1,00341,India
971377,2023-07-13,407,bedsheet,500,1000,500,1,00341,India
971377,2023-07-13,411,side table,1500,3000,1500,1,00341,India
537057,2023-07-13,402,lamp,500,750,250,1,00342,India
547927,2023-07-13,418,tiles,50,100,50,1,00343,India
547927,2023-07-13,410,curtain,1000,2000,1000,1,00343,India
547927,2023-07-13,404,queen bed,29000,45000,16000,1,00343,India
529104,2023-07-13,407,bedsheet,500,1000,500,1,00344,India
529104,2023-07-13,404,queen bed,29000,45000,16000,1,00344,India
460751,2023-07-13,418,tiles,50,100,50,1,00345,India
201035,2023-07-14,417,door knob,200,400,200,1,00346,India
201035,2023-07-14,408,cupboard,5000,15000,10000,1,00346,India
201035,2023-07-14,409,shelf,500,1000,500,1,00346,India
201035,2023-07-14,405,carpet,2000,4000,2000,1,00346,India
961350,2023-07-14,411,side table,1500,3000,1500,1,00347,India
961350,2023-07-14,405,carpet,2000,4000,2000,1,00347,India
176567,2023-07-14,414,chair,1000,2000,1000,1,00348,India
176567,2023-07-14,403,tube light,450,600,150,1,00348,India
176567,2023-07-14,404,queen bed,29000,45000,16000,1,00348,India
176567,2023-07-14,402,lamp,500,750,250,1,00348,India
648337,2023-07-15,417,door knob,200,400,200,1,00349,India
648337,2023-07-15,419,paint,2000,4000,2000,1,00349,India
648337,2023-07-15,414,chair,1000,2000,1000,1,00349,India
211748,2023-07-15,406,pillow,200,400,200,1,00350,India
211748,2023-07-15,402,lamp,500,750,250,1,00350,India
902543,2023-07-15,403,tube light,450,600,150,1,00351,India
666424,2023-07-15,418,tiles,50,100,50,1,00352,India
666424,2023-07-15,412,area rug,3000,6000,3000,1,00352,India
612640,2023-07-17,405,carpet,2000,4000,2000,1,00353,India
612640,2023-07-17,402,lamp,500,750,250,1,00353,India
612640,2023-07-17,411,side table,1500,3000,1500,1,00353,India
809446,2023-07-17,403,tube light,450,600,150,1,00354,India
809446,2023-07-17,416,door,5000,10000,5000,1,00354,India
554308,2023-07-17,416,door,5000,10000,5000,1,00355,India
554308,2023-07-17,415,yard chair,1500,3000,1500,1,00355,India
660769,2023-07-17,403,tube light,450,600,150,1,00356,India
660769,2023-07-17,404,queen bed,29000,45000,16000,1,00356,India
511679,2023-07-17,417,door knob,200,400,200,1,00357,India
428098,2023-07-18,411,side table,1500,3000,1500,1,00358,India
342408,2023-07-18,408,cupboard,5000,15000,10000,1,00359,India
342408,2023-07-18,409,shelf,500,1000,500,1,00359,India
837664,2023-07-18,412,area rug,3000,6000,3000,1,00360,India
837664,2023-07-18,408,cupboard,5000,15000,10000,1,00360,India
672891,2023-07-19,414,chair,1000,2000,1000,1,00361,India
672891,2023-07-19,402,lamp,500,750,250,1,00361,India
672891,2023-07-19,401,couch,15000,25000,10000,1,00361,India
862266,2023-07-19,404,queen bed,29000,45000,16000,1,00362,India
862266,2023-07-19,405,carpet,2000,4000,2000,1,00362,India
862266,2023-07-19,418,tiles,50,100,50,1,00362,India
862266,2023-07-19,403,tube light,450,600,150,1,00362,India
312014,2023-07-19,402,lamp,500,750,250,1,00363,India
312014,2023-07-19,413,dining table,20000,40000,20000,1,00363,India
312014,2023-07-19,412,area rug,3000,6000,3000,1,00363,India
312014,2023-07-19,404,queen bed,29000,45000,16000,1,00363,India
522571,2023-07-21,417,door knob,200,400,200,1,00364,India
522571,2023-07-21,409,shelf,500,1000,500,1,00364,India
237445,2023-07-21,402,lamp,500,750,250,1,00365,India
237445,2023-07-21,401,couch,15000,25000,10000,1,00365,India
237445,2023-07-21,416,door,5000,10000,5000,1,00365,India
237445,2023-07-21,413,dining table,20000,40000,20000,1,00365,India
798194,2023-07-21,404,queen bed,29000,45000,16000,1,00366,India
798194,2023-07-21,407,bedsheet,500,1000,500,1,00366,India
798194,2023-07-21,414,chair,1000,2000,1000,1,00366,India
798194,2023-07-21,403,tube light,450,600,150,1,00366,India
507278,2023-07-22,406,pillow,200,400,200,1,00367,India
507278,2023-07-22,404,queen bed,29000,45000,16000,1,00367,India
746833,2023-07-22,410,curtain,1000,2000,1000,1,00368,India
746833,2023-07-22,401,couch,15000,25000,10000,1,00368,India
746833,2023-07-22,408,cupboard,5000,15000,10000,1,00368,India
746833,2023-07-22,409,shelf,500,1000,500,1,00368,India
659489,2023-07-22,411,side table,1500,3000,1500,1,00369,India
659489,2023-07-22,414,chair,1000,2000,1000,1,00369,India
659489,2023-07-22,410,curtain,1000,2000,1000,1,00369,India
659489,2023-07-22,419,paint,2000,4000,2000,1,00369,India
534706,2023-07-22,402,lamp,500,750,250,1,00370,India
739290,2023-07-22,417,door knob,200,400,200,1,00371,India
774613,2023-07-23,406,pillow,200,400,200,1,00372,India
774613,2023-07-23,413,dining table,20000,40000,20000,1,00372,India
397958,2023-07-23,412,area rug,3000,6000,3000,1,00373,India
479294,2023-07-24,411,side table,1500,3000,1500,1,00374,India
479294,2023-07-24,406,pillow,200,400,200,1,00374,India
585898,2023-07-24,412,area rug,3000,6000,3000,1,00375,India
585898,2023-07-24,403,tube light,450,600,150,1,00375,India
585898,2023-07-24,404,queen bed,29000,45000,16000,1,00375,India
585898,2023-07-24,405,carpet,2000,4000,2000,1,00375,India
585898,2023-07-24,410,curtain,1000,2000,1000,1,00375,India
591740,2023-07-24,405,carpet,2000,4000,2000,1,00376,India
242919,2023-07-24,417,door knob,200,400,200,1,00377,India
242919,2023-07-24,418,tiles,50,100,50,1,00377,India
242919,2023-07-24,416,door,5000,10000,5000,1,00377,India
242919,2023-07-24,402,lamp,500,750,250,1,00377,India
242919,2023-07-24,408,cupboard,5000,15000,10000,1,00377,India
898252,2023-07-24,405,carpet,2000,4000,2000,1,00378,India
601102,2023-07-25,415,yard chair,1500,3000,1500,1,00379,India
601102,2023-07-25,409,shelf,500,1000,500,1,00379,India
601102,2023-07-25,418,tiles,50,100,50,1,00379,India
601102,2023-07-25,412,area rug,3000,6000,3000,1,00379,India
782941,2023-07-25,410,curtain,1000,2000,1000,1,00380,India
782941,2023-07-25,403,tube light,450,600,150,1,00380,India
782941,2023-07-25,414,chair,1000,2000,1000,1,00380,India
782941,2023-07-25,402,lamp,500,750,250,1,00380,India
718569,2023-07-25,405,carpet,2000,4000,2000,1,00381,India
718569,2023-07-25,411,side table,1500,3000,1500,1,00381,India
718569,2023-07-25,414,chair,1000,2000,1000,1,00381,India
527190,2023-07-25,401,couch,15000,25000,10000,1,00382,India
527190,2023-07-25,412,area rug,3000,6000,3000,1,00382,India
392068,2023-07-27,411,side table,1500,3000,1500,1,00383,India
392068,2023-07-27,405,carpet,2000,4000,2000,1,00383,India
392068,2023-07-27,409,shelf,500,1000,500,1,00383,India
341717,2023-07-27,407,bedsheet,500,1000,500,1,00384,India
341717,2023-07-27,414,chair,1000,2000,1000,1,00384,India
341717,2023-07-27,410,curtain,1000,2000,1000,1,00384,India
338027,2023-07-27,401,couch,15000,25000,10000,1,00385,India
338027,2023-07-27,413,dining table,20000,40000,20000,1,00385,India
338027,2023-07-27,407,bedsheet,500,1000,500,1,00385,India
666586,2023-07-28,415,yard chair,1500,3000,1500,1,00386,India
929589,2023-07-28,409,shelf,500,1000,500,1,00387,India
929589,2023-07-28,412,area rug,3000,6000,3000,1,00387,India
929589,2023-07-28,418,tiles,50,100,50,1,00387,India
709536,2023-07-29,411,side table,1500,3000,1500,1,00388,India
792618,2023-07-29,406,pillow,200,400,200,1,00389,India
792618,2023-07-29,415,yard chair,1500,3000,1500,1,00389,India
792618,2023-07-29,403,tube light,450,600,150,1,00389,India
589086,2023-07-29,415,yard chair,1500,3000,1500,1,00390,India
589086,2023-07-29,417,door knob,200,400,200,1,00390,India
589086,2023-07-29,410,curtain,1000,2000,1000,1,00390,India
738805,2023-07-31,402,lamp,500,750,250,1,00391,India
738805,2023-07-31,419,paint,2000,4000,2000,1,00391,India
758511,2023-07-31,419,paint,2000,4000,2000,1,00392,India
758511,2023-07-31,404,queen bed,29000,45000,16000,1,00392,India
797838,2023-07-31,413,dining table,20000,40000,20000,1,00393,India
296855,2023-07-31,407,bedsheet,500,1000,500,1,00394,India
296855,2023-07-31,408,cupboard,5000,15000,10000,1,00394,India
359573,2023-07-31,416,door,5000,10000,5000,1,00395,India
359573,2023-07-31,419,paint,2000,4000,2000,1,00395,India
561716,2023-08-01,413,dining table,20000,40000,20000,1,00396,India
561716,2023-08-01,419,paint,2000,4000,2000,1,00396,India
559891,2023-08-01,413,dining table,20000,40000,20000,1,00397,India
559891,2023-08-01,411,side table,1500,3000,1500,1,00397,India
559891,2023-08-01,410,curtain,1000,2000,1000,1,00397,India
559891,2023-08-01,403,tube light,450,600,150,1,00397,India
559891,2023-08-01,408,cupboard,5000,15000,10000,1,00397,India
329973,2023-08-02,401,couch,15000,25000,10000,1,00398,India
329973,2023-08-02,407,bedsheet,500,1000,500,1,00398,India
329973,2023-08-02,412,area rug,3000,6000,3000,1,00398,India
534556,2023-08-02,404,queen bed,29000,45000,16000,1,00399,India
534556,2023-08-02,412,area rug,3000,6000,3000,1,00399,India
164509,2023-08-02,403,tube light,450,600,150,1,00400,India
164509,2023-08-02,416,door,5000,10000,5000,1,00400,India
164509,2023-08-02,419,paint,2000,4000,2000,1,00400,India
164509,2023-08-02,407,bedsheet,500,1000,500,1,00400,India
319159,2023-08-05,408,cupboard,5000,15000,10000,1,00401,India
319159,2023-08-05,410,curtain,1000,2000,1000,1,00401,India
319159,2023-08-05,401,couch,15000,25000,10000,1,00401,India
115359,2023-08-05,404,queen bed,29000,45000,16000,1,00402,India
115359,2023-08-05,411,side table,1500,3000,1500,1,00402,India
305911,2023-08-06,406,pillow,200,400,200,1,00403,India
305911,2023-08-06,402,lamp,500,750,250,1,00403,India
305911,2023-08-06,401,couch,15000,25000,10000,1,00403,India
305911,2023-08-06,403,tube light,450,600,150,1,00403,India
289399,2023-08-06,409,shelf,500,1000,500,1,00404,India
707117,2023-08-06,416,door,5000,10000,5000,1,00405,India
707117,2023-08-06,413,dining table,20000,40000,20000,1,00405,India
339062,2023-08-06,419,paint,2000,4000,2000,1,00406,India
339062,2023-08-06,403,tube light,450,600,150,1,00406,India
339062,2023-08-06,405,carpet,2000,4000,2000,1,00406,India
339062,2023-08-06,406,pillow,200,400,200,1,00406,India
339062,2023-08-06,410,curtain,1000,2000,1000,1,00406,India
576484,2023-08-08,418,tiles,50,100,50,1,00407,India
576484,2023-08-08,417,door knob,200,400,200,1,00407,India
576484,2023-08-08,409,shelf,500,1000,500,1,00407,India
294883,2023-08-09,405,carpet,2000,4000,2000,1,00408,India
294883,2023-08-09,416,door,5000,10000,5000,1,00408,India
178123,2023-08-10,401,couch,15000,25000,10000,1,00409,India
178123,2023-08-10,415,yard chair,1500,3000,1500,1,00409,India
178123,2023-08-10,408,cupboard,5000,15000,10000,1,00409,India
178123,2023-08-10,414,chair,1000,2000,1000,1,00409,India
726107,2023-08-10,404,queen bed,29000,45000,16000,1,00410,India
726107,2023-08-10,419,paint,2000,4000,2000,1,00410,India
726107,2023-08-10,402,lamp,500,750,250,1,00410,India
726107,2023-08-10,408,cupboard,5000,15000,10000,1,00410,India
167751,2023-08-10,401,couch,15000,25000,10000,1,00411,India
167751,2023-08-10,413,dining table,20000,40000,20000,1,00411,India
167751,2023-08-10,410,curtain,1000,2000,1000,1,00411,India
269811,2023-08-10,418,tiles,50,100,50,1,00412,India
269811,2023-08-10,402,lamp,500,750,250,1,00412,India
269811,2023-08-10,413,dining table,20000,40000,20000,1,00412,India
890835,2023-08-11,419,paint,2000,4000,2000,1,00413,India
890835,2023-08-11,414,chair,1000,2000,1000,1,00413,India
890835,2023-08-11,411,side table,1500,3000,1500,1,00413,India
370241,2023-08-11,418,tiles,50,100,50,1,00414,India
370241,2023-08-11,416,door,5000,10000,5000,1,00414,India
370241,2023-08-11,401,couch,15000,25000,10000,1,00414,India
370241,2023-08-11,417,door knob,200,400,200,1,00414,India
792141,2023-08-11,406,pillow,200,400,200,1,00415,India
792141,2023-08-11,405,carpet,2000,4000,2000,1,00415,India
792141,2023-08-11,412,area rug,3000,6000,3000,1,00415,India
411231,2023-08-11,410,curtain,1000,2000,1000,1,00416,India
411231,2023-08-11,405,carpet,2000,4000,2000,1,00416,India
411231,2023-08-11,404,queen bed,29000,45000,16000,1,00416,India
411231,2023-08-11,408,cupboard,5000,15000,10000,1,00416,India
411231,2023-08-11,406,pillow,200,400,200,1,00416,India
116626,2023-08-11,402,lamp,500,750,250,1,00417,India
116626,2023-08-11,404,queen bed,29000,45000,16000,1,00417,India
116626,2023-08-11,407,bedsheet,500,1000,500,1,00417,India
116626,2023-08-11,411,side table,1500,3000,1500,1,00417,India
449533,2023-08-12,405,carpet,2000,4000,2000,1,00418,India
391807,2023-08-13,417,door knob,200,400,200,1,00419,India
391807,2023-08-13,416,door,5000,10000,5000,1,00419,India
692679,2023-08-13,407,bedsheet,500,1000,500,1,00420,India
692679,2023-08-13,418,tiles,50,100,50,1,00420,India
692679,2023-08-13,416,door,5000,10000,5000,1,00420,India
692679,2023-08-13,406,pillow,200,400,200,1,00420,India
704950,2023-08-13,406,pillow,200,400,200,1,00421,India
404159,2023-08-13,402,lamp,500,750,250,1,00422,India
404159,2023-08-13,406,pillow,200,400,200,1,00422,India
404159,2023-08-13,416,door,5000,10000,5000,1,00422,India
781389,2023-08-14,409,shelf,500,1000,500,1,00423,India
781389,2023-08-14,411,side table,1500,3000,1500,1,00423,India
634189,2023-08-14,410,curtain,1000,2000,1000,1,00424,India
634189,2023-08-14,419,paint,2000,4000,2000,1,00424,India
779740,2023-08-15,411,side table,1500,3000,1500,1,00425,India
600255,2023-08-15,418,tiles,50,100,50,1,00426,India
600255,2023-08-15,408,cupboard,5000,15000,10000,1,00426,India
600255,2023-08-15,411,side table,1500,3000,1500,1,00426,India
600255,2023-08-15,415,yard chair,1500,3000,1500,1,00426,India
600255,2023-08-15,414,chair,1000,2000,1000,1,00426,India
234661,2023-08-15,404,queen bed,29000,45000,16000,1,00427,India
234661,2023-08-15,411,side table,1500,3000,1500,1,00427,India
275503,2023-08-15,409,shelf,500,1000,500,1,00428,India
275503,2023-08-15,413,dining table,20000,40000,20000,1,00428,India
275503,2023-08-15,410,curtain,1000,2000,1000,1,00428,India
275503,2023-08-15,417,door knob,200,400,200,1,00428,India
275503,2023-08-15,402,lamp,500,750,250,1,00428,India
340044,2023-08-15,409,shelf,500,1000,500,1,00429,India
340044,2023-08-15,404,queen bed,29000,45000,16000,1,00429,India
340044,2023-08-15,406,pillow,200,400,200,1,00429,India
340044,2023-08-15,402,lamp,500,750,250,1,00429,India
919978,2023-08-16,403,tube light,450,600,150,1,00430,India
919978,2023-08-16,419,paint,2000,4000,2000,1,00430,India
919978,2023-08-16,417,door knob,200,400,200,1,00430,India
974077,2023-08-16,412,area rug,3000,6000,3000,1,00431,India
974077,2023-08-16,415,yard chair,1500,3000,1500,1,00431,India
974077,2023-08-16,416,door,5000,10000,5000,1,00431,India
974077,2023-08-16,413,dining table,20000,40000,20000,1,00431,India
118391,2023-08-18,404,queen bed,29000,45000,16000,1,00432,India
118391,2023-08-18,418,tiles,50,100,50,1,00432,India
118391,2023-08-18,415,yard chair,1500,3000,1500,1,00432,India
143163,2023-08-18,406,pillow,200,400,200,1,00433,India
143163,2023-08-18,412,area rug,3000,6000,3000,1,00433,India
100450,2023-08-18,412,area rug,3000,6000,3000,1,00434,India
100450,2023-08-18,403,tube light,450,600,150,1,00434,India
100450,2023-08-18,413,dining table,20000,40000,20000,1,00434,India
687726,2023-08-18,403,tube light,450,600,150,1,00435,India
687726,2023-08-18,405,carpet,2000,4000,2000,1,00435,India
407742,2023-08-19,407,bedsheet,500,1000,500,1,00436,India
407742,2023-08-19,415,yard chair,1500,3000,1500,1,00436,India
407742,2023-08-19,418,tiles,50,100,50,1,00436,India
400736,2023-08-19,407,bedsheet,500,1000,500,1,00437,India
400736,2023-08-19,419,paint,2000,4000,2000,1,00437,India
400736,2023-08-19,410,curtain,1000,2000,1000,1,00437,India
400736,2023-08-19,403,tube light,450,600,150,1,00437,India
400736,2023-08-19,415,yard chair,1500,3000,1500,1,00437,India
130817,2023-08-19,413,dining table,20000,40000,20000,1,00438,India
130817,2023-08-19,403,tube light,450,600,150,1,00438,India
130817,2023-08-19,416,door,5000,10000,5000,1,00438,India
130817,2023-08-19,410,curtain,1000,2000,1000,1,00438,India
130817,2023-08-19,412,area rug,3000,6000,3000,1,00438,India
138858,2023-08-20,410,curtain,1000,2000,1000,1,00439,India
138858,2023-08-20,404,queen bed,29000,45000,16000,1,00439,India
138858,2023-08-20,408,cupboard,5000,15000,10000,1,00439,India
567802,2023-08-20,406,pillow,200,400,200,1,00440,India
567802,2023-08-20,401,couch,15000,25000,10000,1,00440,India
567802,2023-08-20,412,area rug,3000,6000,3000,1,00440,India
879563,2023-08-22,409,shelf,500,1000,500,1,00441,India
676514,2023-08-22,412,area rug,3000,6000,3000,1,00442,India
676514,2023-08-22,416,door,5000,10000,5000,1,00442,India
269950,2023-08-22,406,pillow,200,400,200,1,00443,India
269950,2023-08-22,417,door knob,200,400,200,1,00443,India
687949,2023-08-22,410,curtain,1000,2000,1000,1,00444,India
687949,2023-08-22,405,carpet,2000,4000,2000,1,00444,India
823162,2023-08-22,413,dining table,20000,40000,20000,1,00445,India
823162,2023-08-22,402,lamp,500,750,250,1,00445,India
826468,2023-08-23,417,door knob,200,400,200,1,00446,India
569320,2023-08-23,419,paint,2000,4000,2000,1,00447,India
471583,2023-08-23,410,curtain,1000,2000,1000,1,00448,India
471583,2023-08-23,408,cupboard,5000,15000,10000,1,00448,India
151862,2023-08-23,419,paint,2000,4000,2000,1,00449,India
151862,2023-08-23,408,cupboard,5000,15000,10000,1,00449,India
264315,2023-08-23,419,paint,2000,4000,2000,1,00450,India
290493,2023-08-24,419,paint,2000,4000,2000,1,00451,India
290493,2023-08-24,406,pillow,200,400,200,1,00451,India
290493,2023-08-24,408,cupboard,5000,15000,10000,1,00451,India
290493,2023-08-24,415,yard chair,1500,3000,1500,1,00451,India
172187,2023-08-24,407,bedsheet,500,1000,500,1,00452,India
332454,2023-08-24,402,lamp,500,750,250,1,00453,India
332454,2023-08-24,404,queen bed,29000,45000,16000,1,00453,India
647402,2023-08-25,412,area rug,3000,6000,3000,1,00454,India
647402,2023-08-25,419,paint,2000,4000,2000,1,00454,India
647402,2023-08-25,403,tube light,450,600,150,1,00454,India
647402,2023-08-25,405,carpet,2000,4000,2000,1,00454,India
647402,2023-08-25,410,curtain,1000,2000,1000,1,00454,India
541172,2023-08-25,417,door knob,200,400,200,1,00455,India
366074,2023-08-26,415,yard chair,1500,3000,1500,1,00456,India
366074,2023-08-26,412,area rug,3000,6000,3000,1,00456,India
366074,2023-08-26,414,chair,1000,2000,1000,1,00456,India
366074,2023-08-26,417,door knob,200,400,200,1,00456,India
366074,2023-08-26,401,couch,15000,25000,10000,1,00456,India
716255,2023-08-28,415,yard chair,1500,3000,1500,1,00457,India
716255,2023-08-28,404,queen bed,29000,45000,16000,1,00457,India
716255,2023-08-28,407,bedsheet,500,1000,500,1,00457,India
806423,2023-08-29,415,yard chair,1500,3000,1500,1,00458,India
643787,2023-08-29,406,pillow,200,400,200,1,00459,India
643787,2023-08-29,418,tiles,50,100,50,1,00459,India
897933,2023-08-29,417,door knob,200,400,200,1,00460,India
897933,2023-08-29,406,pillow,200,400,200,1,00460,India
897933,2023-08-29,411,side table,1500,3000,1500,1,00460,India
897933,2023-08-29,402,lamp,500,750,250,1,00460,India
964939,2023-08-29,406,pillow,200,400,200,1,00461,India
964939,2023-08-29,407,bedsheet,500,1000,500,1,00461,India
857626,2023-08-30,417,door knob,200,400,200,1,00462,India
857626,2023-08-30,405,carpet,2000,4000,2000,1,00462,India
857626,2023-08-30,414,chair,1000,2000,1000,1,00462,India
114274,2023-08-30,413,dining table,20000,40000,20000,1,00463,India
114274,2023-08-30,409,shelf,500,1000,500,1,00463,India
114274,2023-08-30,402,lamp,500,750,250,1,00463,India
116190,2023-08-30,409,shelf,500,1000,500,1,00464,India
116190,2023-08-30,407,bedsheet,500,1000,500,1,00464,India
116190,2023-08-30,415,yard chair,1500,3000,1500,1,00464,India
116190,2023-08-30,410,curtain,1000,2000,1000,1,00464,India
478003,2023-08-30,403,tube light,450,600,150,1,00465,India
478003,2023-08-30,406,pillow,200,400,200,1,00465,India
478003,2023-08-30,419,paint,2000,4000,2000,1,00465,India
478003,2023-08-30,411,side table,1500,3000,1500,1,00465,India
478003,2023-08-30,408,cupboard,5000,15000,10000,1,00465,India
269152,2023-08-31,401,couch,15000,25000,10000,1,00466,India
269152,2023-08-31,414,chair,1000,2000,1000,1,00466,India
970455,2023-08-31,418,tiles,50,100,50,1,00467,India
970455,2023-08-31,415,yard chair,1500,3000,1500,1,00467,India
970455,2023-08-31,403,tube light,450,600,150,1,00467,India
970455,2023-08-31,404,queen bed,29000,45000,16000,1,00467,India
463840,2023-08-31,406,pillow,200,400,200,1,00468,India
463840,2023-08-31,418,tiles,50,100,50,1,00468,India
463840,2023-08-31,409,shelf,500,1000,500,1,00468,India
569945,2023-08-31,403,tube light,450,600,150,1,00469,India
569945,2023-08-31,408,cupboard,5000,15000,10000,1,00469,India
569945,2023-08-31,415,yard chair,1500,3000,1500,1,00469,India
569945,2023-08-31,405,carpet,2000,4000,2000,1,00469,India
569945,2023-08-31,410,curtain,1000,2000,1000,1,00469,India
639467,2023-09-02,416,door,5000,10000,5000,1,00470,India
639467,2023-09-02,412,area rug,3000,6000,3000,1,00470,India
639467,2023-09-02,411,side table,1500,3000,1500,1,00470,India
904324,2023-09-02,408,cupboard,5000,15000,10000,1,00471,India
557288,2023-09-02,418,tiles,50,100,50,1,00472,India
557288,2023-09-02,413,dining table,20000,40000,20000,1,00472,India
557288,2023-09-02,417,door knob,200,400,200,1,00472,India
557288,2023-09-02,405,carpet,2000,4000,2000,1,00472,India
185201,2023-09-03,407,bedsheet,500,1000,500,1,00473,India
185201,2023-09-03,415,yard chair,1500,3000,1500,1,00473,India
185201,2023-09-03,413,dining table,20000,40000,20000,1,00473,India
290470,2023-09-03,406,pillow,200,400,200,1,00474,India
290470,2023-09-03,403,tube light,450,600,150,1,00474,India
290470,2023-09-03,417,door knob,200,400,200,1,00474,India
652779,2023-09-03,410,curtain,1000,2000,1000,1,00475,India
652779,2023-09-03,416,door,5000,10000,5000,1,00475,India
652779,2023-09-03,406,pillow,200,400,200,1,00475,India
652779,2023-09-03,415,yard chair,1500,3000,1500,1,00475,India
482017,2023-09-03,401,couch,15000,25000,10000,1,00476,India
482017,2023-09-03,407,bedsheet,500,1000,500,1,00476,India
482017,2023-09-03,408,cupboard,5000,15000,10000,1,00476,India
482017,2023-09-03,413,dining table,20000,40000,20000,1,00476,India
673899,2023-09-04,408,cupboard,5000,15000,10000,1,00477,India
617222,2023-09-05,412,area rug,3000,6000,3000,1,00478,India
138120,2023-09-05,403,tube light,450,600,150,1,00479,India
138120,2023-09-05,417,door knob,200,400,200,1,00479,India
138120,2023-09-05,401,couch,15000,25000,10000,1,00479,India
138120,2023-09-05,414,chair,1000,2000,1000,1,00479,India
942074,2023-09-05,412,area rug,3000,6000,3000,1,00480,India
942074,2023-09-05,401,couch,15000,25000,10000,1,00480,India
942074,2023-09-05,415,yard chair,1500,3000,1500,1,00480,India
942074,2023-09-05,411,side table,1500,3000,1500,1,00480,India
353070,2023-09-05,410,curtain,1000,2000,1000,1,00481,India
353070,2023-09-05,418,tiles,50,100,50,1,00481,India
353070,2023-09-05,417,door knob,200,400,200,1,00481,India
154003,2023-09-06,408,cupboard,5000,15000,10000,1,00482,India
749902,2023-09-06,407,bedsheet,500,1000,500,1,00483,India
749902,2023-09-06,401,couch,15000,25000,10000,1,00483,India
805590,2023-09-06,408,cupboard,5000,15000,10000,1,00484,India
815710,2023-09-06,418,tiles,50,100,50,1,00485,India
815710,2023-09-06,415,yard chair,1500,3000,1500,1,00485,India
663872,2023-09-07,413,dining table,20000,40000,20000,1,00486,India
663872,2023-09-07,405,carpet,2000,4000,2000,1,00486,India
663872,2023-09-07,411,side table,1500,3000,1500,1,00486,India
325266,2023-09-07,404,queen bed,29000,45000,16000,1,00487,India
325266,2023-09-07,402,lamp,500,750,250,1,00487,India
747148,2023-09-07,404,queen bed,29000,45000,16000,1,00488,India
747148,2023-09-07,417,door knob,200,400,200,1,00488,India
747148,2023-09-07,413,dining table,20000,40000,20000,1,00488,India
747148,2023-09-07,403,tube light,450,600,150,1,00488,India
695638,2023-09-07,407,bedsheet,500,1000,500,1,00489,India
695638,2023-09-07,405,carpet,2000,4000,2000,1,00489,India
695638,2023-09-07,415,yard chair,1500,3000,1500,1,00489,India
149944,2023-09-07,416,door,5000,10000,5000,1,00490,India
149944,2023-09-07,417,door knob,200,400,200,1,00490,India
149944,2023-09-07,415,yard chair,1500,3000,1500,1,00490,India
835412,2023-09-10,401,couch,15000,25000,10000,1,00491,India
199432,2023-09-12,402,lamp,500,750,250,1,00492,India
